TimeStamp	ClosePrice	TradeVolume	BuyVolume	Return	PriceTime
2021-01-10 13:00:00	124.928	1658581.148622	862212.300458	-0.030673668032786816	2021-01-10 13:00:00
2021-01-10 14:00:00	121.096	2383583.93055	1185289.743572	0.03503005879632681	2021-01-10 14:00:00
2021-01-10 15:00:00	125.338	1610428.166437	983486.287759	-0.005138106559862021	2021-01-10 15:00:00
2021-01-10 16:00:00	124.694	1630945.855821	731103.55175	-0.012807352398672034	2021-01-10 16:00:00
2021-01-10 17:00:00	123.097	3347741.881959	1479411.687538	-0.006726402755550365	2021-01-10 17:00:00
2021-01-10 18:00:00	122.269	1730868.549787	872136.730969	-0.01660273658899636	2021-01-10 18:00:00
2021-01-10 19:00:00	120.239	1686029.824319	842275.147479	-0.00439957085471443	2021-01-10 19:00:00
2021-01-10 20:00:00	119.71	3440862.489448	1626829.790299	0.0589173836772201	2021-01-10 20:00:00
2021-01-10 21:00:00	126.763	3037382.232122	1514872.448847	0.015304150264667138	2021-01-10 21:00:00
2021-01-10 22:00:00	128.703	2798811.752154	1522294.980727	-0.013177626007163767	2021-01-10 22:00:00
2021-01-10 23:00:00	127.007	1591620.231568	708752.13908	-0.04797373373121172	2021-01-10 23:00:00
2021-01-11 00:00:00	120.914	2650542.05458	1460674.8687	-0.01831880510114625	2021-01-11 00:00:00
2021-01-11 01:00:00	118.699	2655669.385334	1253266.278497	-0.015779408419616003	2021-01-11 01:00:00
