Dates,auto_BTCUSDT,auto_ETHUSDT,auto_SP500,auto_NSDQ,auto_GOLD,auto_TNX,macd_BTCUSDT,macd_ETHUSDT,macd_SP500,macd_NSDQ,macd_GOLD,macd_TNX,boll_BTCUSDT,boll_ETHUSDT,ETHUSDT,BTCUSDT,SP500,TNX,NSDQ,GOLD
394.0,0.86449677,0.8209091,0.9950989,0.99335563,1.0095963,1.0211784,0.3794012,0.66462696,0.9477419,0.9801672,1.0547721,0.98614496,0.41585046,0.21615285,0.14266848320698072,0.25505834201326244,0.9945248331874967,0.9146567388163657,1.0251438122759995,0.9971074622067064
395.0,0.8665006,0.8252797,0.9975318,0.99721843,1.011822,1.0282158,0.3794012,0.66462696,0.95589006,0.9936299,1.0626633,1.0085999,0.41585046,0.21615285,0.1484002722940776,0.258412546258263,1.0030751569592498,0.9354838614886809,1.0392242412281811,1.0045672529671998
396.0,0.8644148,0.821044,0.99778825,0.99651873,1.0111861,1.0216378,0.3794012,0.66462696,0.956749,0.99119145,1.0604087,0.98761076,0.41585046,0.21615285,0.1428454706180331,0.25492112473238354,1.0039765304194752,0.9160163134260619,1.0366738812349519,1.0024359240017728
397.0,0.8664864,0.8232657,0.99778825,0.99651873,1.0111861,1.0216378,0.3794012,0.66462696,0.956749,0.99119145,1.0604087,0.98761076,0.41585046,0.21615285,0.1457590164174183,0.25838867842554014,1.0039765304194752,0.9160163134260619,1.0366738812349519,1.0024359240017728
398.0,0.8672695,0.8260687,0.99778825,0.99651873,1.0111861,1.0216378,0.3794012,0.66462696,0.956749,0.99119145,1.0604087,0.98761076,0.41585046,0.21615285,0.1494349926973866,0.2596996432605579,1.0039765304194752,0.9160163134260619,1.0366738812349519,1.0024359240017728
399.0,0.866187,0.8234837,0.999724,0.9997946,1.0105957,1.0178881,0.3794012,0.66462696,0.96323216,1.0026087,1.0583152,0.9756463,0.41585046,0.21615285,0.14604492395243895,0.25788756317329226,1.0107797129479177,0.9049191814548352,1.0486149568948187,1.0004567996335196
400.0,0.866446,0.82355964,1.001102,1.0019674,1.0105726,1.0204189,0.3794012,0.66462696,0.9677675,1.0100509,1.0582346,0.9835902,0.41585046,0.21615285,0.14614022646411248,0.2583073894300347,1.0155388887449943,0.9122871986944793,1.0563987185900952,1.0003806044139334
401.0,0.86457986,0.8193706,1.0004479,1.0008998,1.0094872,1.0204189,0.3794012,0.66462696,0.96561474,1.0063938,1.05445,0.9835902,0.41585046,0.21615285,0.14088496032257808,0.25528280159346095,1.0132798854704177,0.9122871986944793,1.052573875458001,0.9968029600913599
402.0,0.86410916,0.8214109,0.9977027,0.9974365,1.009464,1.0263267,0.3794012,0.66462696,0.9565793,0.9945318,1.0543694,1.0021344,0.41585046,0.21615285,0.1434445209126638,0.25451994123743227,1.0037984835770353,0.929487172894371,1.0401675775642745,0.9967268577927731
403.0,0.86369324,0.8207489,0.99789923,0.99782896,1.010457,1.0287526,0.3794012,0.66462696,0.95722616,0.99587595,1.0578319,1.0097494,0.41585046,0.21615285,0.1426140231449966,0.2538458160581322,1.0044772532027149,0.9365500994464878,1.041573348703228,1.0
404.0,0.87484473,0.8354321,0.99789923,0.99782896,1.010457,1.0287526,0.3794012,0.66462696,0.95722616,0.99587595,1.0578319,1.0097494,0.41585046,0.21615285,0.16103471583294332,0.2719195912924029,1.0044772532027149,0.9365500994464878,1.041573348703228,1.0
405.0,0.8752307,0.8362026,0.99789923,0.99782896,1.010457,1.0287526,0.3794012,0.66462696,0.95722616,0.99587595,1.0578319,1.0097494,0.41585046,0.21615285,0.1620013585619735,0.27254525257337475,1.0044772532027149,0.9365500994464878,1.041573348703228,1.0
406.0,0.87377083,0.8375917,0.99810547,0.9982154,1.0089097,1.0252469,0.3794012,0.66462696,0.95790493,0.9971995,1.052437,0.9987451,0.41585046,0.21615285,0.16374403899668674,0.2701791147033059,1.0051895311354662,0.9263434826002807,1.042957656623483,0.9948999380216933
407.0,0.87381494,0.8380426,1.001922,1.0025408,1.0094264,1.022477,0.3794012,0.66462696,0.9702526,1.011762,1.0542084,0.9901865,0.41585046,0.21615285,0.1642886292293333,0.27024846067953884,1.0181466501020917,0.9184053211694736,1.0581883886634902,0.9965745602746001
408.0,0.8745962,0.84115374,1.002829,1.0027742,1.009802,1.0196369,0.3794012,0.66462696,0.9731866,1.012548,1.0554968,0.98141086,0.41585046,0.21615285,0.16804629040868044,0.27147739008034666,1.0212255201440168,0.9102658718783669,1.059010402065319,0.9977925687359863
409.0,0.87324417,0.84098464,1.0020313,1.0030406,1.0095673,1.0257335,0.3794012,0.66462696,0.970606,1.0134445,1.0546916,1.0002487,0.41585046,0.21615285,0.16784206777303864,0.26935062235874485,1.0185175961176731,0.9277380254659998,1.059948093853638,0.9970313599081198
410.0,0.8733281,0.83929384,1.005295,1.004883,1.0115161,1.0246407,0.3794012,0.66462696,0.98116505,1.0196477,1.061375,0.996872,0.41585046,0.21615285,0.16579986219101003,0.26948261456869205,1.02959779707333,0.9246061626702701,1.0664359788771267,1.0033493374268132
411.0,0.87379503,0.8400829,1.005295,1.004883,1.0115161,1.0246407,0.3794012,0.66462696,0.98116505,1.0196477,1.061375,0.996872,0.41585046,0.21615285,0.16675289769494023,0.27021714666559277,1.02959779707333,0.9246061626702701,1.0664359788771267,1.0033493374268132
412.0,0.8740572,0.84095085,1.005295,1.004883,1.0115161,1.0246407,0.3794012,0.66462696,0.98116505,1.0196477,1.061375,0.996872,0.41585046,0.21615285,0.1678012253233492,0.2706295085352899,1.02959779707333,0.9246061626702701,1.0664359788771267,1.0033493374268132
413.0,0.8790588,0.85778034,1.005295,1.004883,1.0115161,1.0246407,0.3794012,0.66462696,0.98116505,1.0196477,1.061375,0.996872,0.41585046,0.21615285,0.18812796824476685,0.2784975004498659,1.02959779707333,0.9246061626702701,1.0664359788771267,1.0033493374268132
414.0,0.88639176,0.866916,1.0057496,1.0054651,1.0166818,1.0269563,0.3794012,0.66462696,0.98263556,1.0216073,1.07909,1.0040274,0.41585046,0.21615285,0.19881551910047227,0.28971299686692364,1.031140899895472,0.9312428585050659,1.0684853678339243,1.020095931639879
415.0,0.8877126,0.8624471,1.0062983,1.0055599,1.0174452,1.026086,0.3794012,0.6368148,0.9843818,1.021921,1.0816668,1.0013793,0.41585046,0.21615285,0.19358747779633254,0.2917331148828881,1.032973351477327,0.9287867058330724,1.0688135878341458,1.022531855641652
416.0,0.8904571,0.8691039,1.0052075,1.0043501,1.0127214,1.0219231,0.38486025,0.6624325,0.9809104,1.0179148,1.0657232,0.9887131,0.41585046,0.21615285,0.20137509007775273,0.29593072204071824,1.0293306362466783,0.9170386941383947,1.0646234518695334,1.0074598836814928
417.0,0.8897058,0.8672884,1.0071837,1.007145,1.0140814,1.0259621,0.38336578,0.6554458,0.9871992,1.0271705,1.070313,1.0010021,0.41585046,0.21615285,0.1992511995963453,0.2947815887580068,1.0359297803539527,0.9284368763473981,1.0743039209885958,1.0117987368319328
418.0,0.8905234,0.8684522,1.0071837,1.007145,1.0140814,1.0259621,0.38499212,0.65992445,0.9871992,1.0271705,1.070313,1.0010021,0.41585046,0.21615285,0.20061266998436436,0.29603214667542394,1.0359297803539527,0.9284368763473981,1.0743039209885958,1.0117987368319328
419.0,0.90026987,0.8876894,1.0071837,1.007145,1.0140814,1.0259621,0.4043785,0.73395604,0.9871992,1.0271705,1.070313,1.0010021,0.41585046,0.21615285,0.22311777383636827,0.3109389099271323,1.0359297803539527,0.9284368763473981,1.0743039209885958,1.0117987368319328
420.0,0.88216895,0.8584902,1.0075659,1.0082543,1.013294,1.0237466,0.36837456,0.6215874,0.98841524,1.0308439,1.0676558,0.9942613,0.41585046,0.21615285,0.18895846601243405,0.2832543904614309,1.0372059034754273,0.9221847578661312,1.0781458371355634,1.0092868034525726
421.0,0.8841123,0.8573741,1.0073164,1.0080383,1.0131001,1.0284044,0.3721374,0.61742234,0.98763394,1.0301397,1.0670116,1.0082172,0.41585046,0.21615285,0.18769230852328328,0.2861477507325841,1.0363860367080786,0.9351289630751378,1.077409397865427,1.0086777992218796
422.0,0.8832638,0.8550458,1.0071447,1.0082564,1.0113065,1.0212823,0.37049457,0.60873383,0.9870966,1.0308506,1.0610528,0.9868773,0.41585046,0.21615285,0.18505105264662397,0.2848845215630121,1.0358221915193553,0.915336048613516,1.0781529450846128,1.0030448353114665
423.0,0.883095,0.8551658,1.0062541,1.007336,1.0101188,1.0190954,0.37016773,0.6091817,0.9843076,1.0278513,1.0571073,0.98032486,0.41585046,0.21615285,0.18518720799518168,0.28463320839527256,1.0328954673041335,0.9092585510241953,1.0750160399232593,0.9993149863917197
424.0,0.8835183,0.8553938,1.0084214,1.0099665,1.0061438,1.0138701,0.3709872,0.6100326,0.9910947,1.0364236,1.0439014,0.9646681,0.41585046,0.21615285,0.18544589069280762,0.28526333010264954,1.0400176126907008,0.8947368073071313,1.0839815329908835,0.9868311430305069
425.0,0.8840422,0.8545777,1.0084214,1.0099665,1.0061438,1.0138701,0.37200165,0.6069872,0.9910947,1.0364236,1.0439014,0.9646681,0.41585046,0.21615285,0.18452008002627213,0.28604335854888235,1.0400176126907008,0.8947368073071313,1.0839815329908835,0.9868311430305069
426.0,0.8834862,0.8522494,1.0084214,1.0099665,1.0061438,1.0138701,0.37092516,0.5982986,0.9910947,1.0364236,1.0439014,0.9646681,0.41585046,0.21615285,0.18187882414961284,0.28521561264302586,1.0400176126907008,0.8947368073071313,1.0839815329908835,0.9868311430305069
427.0,0.8822281,0.8464526,1.0071932,1.009222,1.0033321,1.0177733,0.368489,0.5766669,0.9872487,1.0339973,1.0345608,0.9763632,0.41585046,0.21615285,0.17530291968255404,0.28334237919945504,1.0359817635114097,0.9055840925583291,1.081443995180253,0.9780011392114538
428.0,0.8777729,0.8427964,1.0068308,1.0091705,1.0026424,1.0177733,0.36008567,0.563455,0.9861316,1.0338322,1.0323062,0.9763632,0.41585046,0.21615285,0.1712865861927757,0.2768808052449663,1.0348095161418571,0.9055840925583291,1.081271313829818,0.9758697173250275
429.0,0.88361835,0.8543475,1.0047433,1.006174,1.0033568,1.0214609,0.37111133,0.60519576,0.979698,1.0242203,1.0346414,0.9872439,0.41585046,0.21615285,0.1839755001808203,0.28535878322771896,1.0280583167708714,0.9156760340943435,1.071218374243413,0.9780772415100406
430.0,0.886567,0.8587721,1.0021604,1.002581,1.0030859,1.0285691,0.37667316,0.62118435,0.9717372,1.0126953,1.0337557,1.0082172,0.41585046,0.21615285,0.18883593866336582,0.2896354400649409,1.0197046052549357,0.9351289630751378,1.0591645469996058,0.9772399303835871
431.0,0.88604873,0.8552027,1.0014883,1.0020144,1.0063372,1.0300009,0.3756956,0.60828596,0.96966577,1.0108777,1.0443846,1.0124421,0.41585046,0.21615285,0.18491491807245575,0.28888375808365807,1.0175309123189034,0.9390476116313823,1.0572635887435453,0.987287849743027
432.0,0.8861958,0.85340554,1.0014883,1.0020144,1.0063372,1.0300009,0.375973,0.6017919,0.96966577,1.0108777,1.0443846,1.0124421,0.41585046,0.21615285,0.18294076939031653,0.28909703928911074,1.0175309123189034,0.9390476116313823,1.0572635887435453,0.987287849743027
433.0,0.8886997,0.8560455,1.0061026,1.0083921,1.0043174,1.0276641,0.3806959,0.6113314,0.98388696,1.0313351,1.0377817,1.0055469,0.41585046,0.21615285,0.18584070796460178,0.29272864564486517,1.0324540632807095,0.9326522408407779,1.078659630354594,0.9810459745229203
434.0,0.8866431,0.8523893,1.0070453,1.0097946,1.0061648,1.0326353,0.3768167,0.5981195,0.9867927,1.035834,1.043821,1.0202152,0.41585046,0.21615285,0.18182437447482344,0.2897458037582788,1.035503228661231,0.9462571697780824,1.0833649532537368,0.9867550407319201
435.0,0.88662624,0.85278517,1.0093055,1.0120578,1.008967,1.0318292,0.37678567,0.59950787,0.9936505,1.0429815,1.043821,1.0178708,0.41585046,0.21615285,0.18224642697120702,0.28972193592555595,1.0426995451383159,0.944082673185063,1.090840494766215,0.9952805424356267
436.0,0.88659775,0.85102266,1.0090213,1.0115176,1.0054392,1.0293006,0.37673327,0.59332734,0.99278796,1.0412759,1.043821,1.0105174,0.41585046,0.21615285,0.1803675911879361,0.2896816646471555,1.041794458595415,0.9372623205434243,1.0890565389263693,0.984547516546907
437.0,0.88527673,0.8497199,1.0106523,1.0140072,1.007541,1.0342588,0.37430298,0.5887592,0.99773693,1.0491383,1.043821,1.0249366,0.41585046,0.21615285,0.17897890634971708,0.28781292804163394,1.0469877028135568,0.9506362826804432,1.0972798088045328,0.9909416892851867
438.0,0.8867881,0.8524276,1.0106523,1.0140072,1.007541,1.0342588,0.3770834,0.59825385,0.99773693,1.0491383,1.043821,1.0249366,0.41585046,0.21615285,0.18186521692451285,0.28995087413798165,1.0469877028135568,0.9506362826804432,1.0972798088045328,0.9909416892851867
439.0,0.89320934,0.86246645,1.0106523,1.0140072,1.007541,1.0342588,0.38889655,0.6334558,0.99773693,1.0491383,1.043821,1.0249366,0.41585046,0.21615285,0.19256637500531823,0.2990343777625059,1.0469877028135568,0.9506362826804432,1.0972798088045328,0.9909416892851867
440.0,0.8913622,0.8589924,1.011871,1.0151284,1.0071656,1.0330398,0.38549837,0.62127393,1.0014344,1.0526794,1.043821,1.0213915,0.41585046,0.21615285,0.18886317388795523,0.2964214053569248,1.0508677836464608,0.9473481646734516,1.1009833290023625,0.9897998760433867
441.0,0.8915393,0.8578429,1.0118278,1.0155375,1.0083416,1.0314275,0.3858242,0.61724323,1.0013037,1.0539716,1.043821,1.0167027,0.41585046,0.21615285,0.18763785884849388,0.2966719538801377,1.0507305807134517,0.9429992449501358,1.1023348846083705,0.99337752036596
442.0,0.89173096,0.85777724,1.0108414,1.0157577,1.0071982,1.04248,0.3861685,0.6170193,0.9983555,1.0546566,1.043821,1.0483868,0.41585046,0.21615285,0.18756978117421502,0.29693668473873663,1.0476368583408244,0.9723865379266733,1.1030513240610835,0.9899520806405602
443.0,0.8931928,0.85769844,1.0144669,1.0205818,1.008621,1.0421917,0.38879472,0.6167506,1.0091902,1.0696653,1.043821,1.0475603,0.41585046,0.21615285,0.1874880962748362,0.2989560745218186,1.0590063174932018,0.971620027877634,1.1187486720504503,0.9942148314924135
444.0,0.8952324,0.85955095,1.0080591,1.0119727,1.0100185,1.0543973,0.39245865,0.62306535,0.9900413,1.0428805,1.043821,1.0825502,0.41585046,0.21615285,0.18940775373340707,0.30177337086839806,1.038912200809307,1.0040732875876062,1.0907348511313242,0.99840148004568
445.0,0.89155066,0.855005,1.0080591,1.0119727,1.0100185,1.0543973,0.3858446,0.6075694,0.9900413,1.0428805,1.043821,1.0825502,0.41585046,0.21615285,0.18469707782451922,0.2966876290929328,1.038912200809307,1.0040732875876062,1.0907348511313242,0.99840148004568
446.0,0.89297634,0.8576327,1.0080591,1.0119727,1.0100185,1.0543973,0.38840583,0.6165266,0.9900413,1.0428805,1.043821,1.0825502,0.41585046,0.21615285,0.18742001860055735,0.29865704389445547,1.038912200809307,1.0040732875876062,1.0907348511313242,0.99840148004568
447.0,0.8917137,0.85560936,1.0077813,1.0117476,1.0126355,1.0598589,0.3861375,0.6096295,0.9892106,1.0421805,1.043821,1.0982069,0.41585046,0.21615285,0.1853233425693499,0.2969128351118358,1.0380405320104857,1.01859503130467,1.0900027323792376,1.0062419681411061
448.0,0.8923674,0.855478,1.0101588,1.0141152,1.0107045,1.060811,0.3873119,0.6091817,0.99631584,1.0495464,1.043821,1.1009364,0.41585046,0.21615285,0.18518720799518168,0.2978158802977395,1.0454964925858796,1.0211267036556373,1.097706564490596,1.0004567996335196
449.0,0.88862485,0.85212755,1.008587,1.0119722,1.0095696,1.067367,0.38074246,0.5980747,0.9916886,1.0429775,1.043821,1.1194863,0.41585046,0.21615285,0.181810746475334,0.29276443829103843,1.040640867202232,1.0383318937088435,1.0908361742481654,0.9971074622067064
450.0,0.8927144,0.8571397,1.0097961,1.0131202,1.0043854,1.0648829,0.38792095,0.61469036,0.99524826,1.0464966,1.0278039,1.1124574,0.41585046,0.21615285,0.18686181075561606,0.29828418865863215,1.0443762283737839,1.031812444379536,1.0945168375117968,0.981807183350787
451.0,0.8941459,0.8584502,1.0120729,1.0157979,1.0052108,1.060811,0.3904337,0.61903465,1.0019506,1.0547043,1.0303539,1.1009364,0.41585046,0.21615285,0.18818243869394571,0.3002163179365725,1.0514093503391313,1.0211267036556373,1.1031012190759792,0.9842430144315605
452.0,0.8958984,0.8591257,1.0120729,1.0157979,1.0052108,1.060811,0.3935099,0.62127393,1.0019506,1.0547043,1.0303539,1.1009364,0.41585046,0.21615285,0.18886317388795523,0.3025817093679368,1.0514093503391313,1.0211267036556373,1.1031012190759792,0.9842430144315605
453.0,0.89812607,0.86394864,1.0120729,1.0157979,1.0052108,1.060811,0.39742017,0.6372626,1.0019506,1.0547043,1.0303539,1.1009364,0.41585046,0.21615285,0.19372361237050076,0.30558843729306806,1.0514093503391313,1.0211267036556373,1.1031012190759792,0.9842430144315605
454.0,0.89741224,0.8615169,1.0160103,1.0202312,1.0040243,1.0478777,0.39616716,0.6292011,1.0135417,1.0682939,1.0266882,1.0643414,0.41585046,0.21615285,0.19127298229157802,0.3046249669837417,1.0635726846801288,0.9871845749439516,1.1173143994295243,0.9807414724075738
455.0,0.89983326,0.8641513,1.0160164,1.0211118,1.004437,1.0503035,0.40041685,0.63793445,1.0135595,1.0709931,1.0266882,1.0712054,0.41585046,0.21615285,0.1939278453933373,0.3078926753681272,1.0635912500935063,0.9935509279590748,1.1201373004887551,0.9819593879479606
456.0,0.9290397,0.8737039,1.0167669,1.0232279,1.0044107,1.0448165,0.45057306,0.6687921,1.0157369,1.0773872,1.0266882,1.0558842,0.41585046,0.21615285,0.20330837553581305,0.3464593062372928,1.0658762449468115,0.9793404457982482,1.1268249746291514,0.9818832856493738
457.0,0.9450762,0.8972734,1.0174967,1.0230577,1.0041752,1.0455692,0.47811255,0.7449286,1.0178543,1.0768728,1.0266882,1.0579859,0.41585046,0.21615285,0.2264533721321371,0.36763526252176415,1.0680982079576251,0.9812897791460782,1.126286930760423,0.9811981791200939
458.0,0.9497634,0.8912285,1.0191233,1.0251762,1.0045418,1.0472356,0.48616192,0.7254018,1.0225736,1.083274,1.0266882,1.0626392,0.41585046,0.21615285,0.2205173604093984,0.3738246594364308,1.0730503734908357,0.985605714106885,1.1329817825356439,0.982263890063307
459.0,0.9458855,0.89253175,1.0191233,1.0251762,1.0045418,1.0472356,0.4795023,0.72961175,1.0225736,1.083274,1.0266882,1.0626392,0.41585046,0.21615285,0.22179714589803864,0.36870387145349676,1.0730503734908357,0.985605714106885,1.1329817825356439,0.982263890063307
460.0,0.9481512,0.89296156,1.0191233,1.0251762,1.0045418,1.0472356,0.48339313,0.7310001,1.0225736,1.083274,1.0266882,1.0626392,0.41585046,0.21615285,0.22221919839442222,0.37169567060453745,1.0730503734908357,0.985605714106885,1.1329817825356439,0.982263890063307
461.0,0.956744,0.9000185,1.0194925,1.0258621,1.006296,1.0445162,0.49814963,0.7537963,1.0236447,1.0853467,1.0266882,1.055046,0.41585046,0.21615285,0.22914907768358578,0.3830423763811938,1.0741743507856067,0.9785629163407983,1.1351496373099312,0.9873639520416138
462.0,0.9607705,0.9153387,1.0173517,1.023848,1.0079718,1.0475402,0.50506437,0.803285,1.0174338,1.0792608,1.0266882,1.0634897,0.41585046,0.21615285,0.2441933296260743,0.3883593138910204,1.0676568039342014,0.9863945568236364,1.128784468936207,0.9922357071241601
463.0,0.9573274,0.9086901,1.0185889,1.0263652,1.0094597,1.0509679,0.49925137,0.7822355,1.0209723,1.0867604,1.0266882,1.0729352,0.41585046,0.21615285,0.23779442295726258,0.3838895296933681,1.0713699771726921,0.9951554272863766,1.1366282300837531,0.9964984579760133
464.0,0.9603144,0.9149426,1.0186025,1.025592,1.0040127,1.0467696,0.50429434,0.802031,1.0210111,1.084457,1.0266882,1.0613661,0.41585046,0.21615285,0.2438121195793801,0.3877672241459303,1.0714108210821227,0.9844248743016083,1.1342191231564367,0.9808936770047474
465.0,0.9579041,0.9016029,1.020962,1.0272775,1.0045441,1.0383444,0.500225,0.7597976,1.0277593,1.0894786,1.0266882,1.0381486,0.41585046,0.21615285,0.23097344301767783,0.3846381895081887,1.0784921225592594,0.9628905994602253,1.1394711309604073,0.9824160946604806
466.0,0.94836414,0.8915593,1.020962,1.0272775,1.0045441,1.0383444,0.48411855,0.72799945,1.0277593,1.0894786,1.0266882,1.0381486,0.41585046,0.21615285,0.22130701572737618,0.3722534605808633,1.0784921225592594,0.9628905994602253,1.1394711309604073,0.9824160946604806
